provider_family,model_name,model_id,sample_index,sample_id,extracted_persona_rows,yes_count,selection_status,selected_persona_id,names
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,32,tiiuae__Falcon3_7B_Instruct__sample_032,3,1,selected,P3,"Amira Al-Fayez, Hiroshi Tanaka, Sofia Patel"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,33,tiiuae__Falcon3_7B_Instruct__sample_033,3,1,selected,P1,"Maya (Age 25, Raj (Age 30, Sophia (Age 28"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,34,tiiuae__Falcon3_7B_Instruct__sample_034,3,1,selected,P3,"Sofia Al-Khafaji, Lucas Ramirez, Mei Ling Chen"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,35,tiiuae__Falcon3_7B_Instruct__sample_035,3,1,selected,P2,"Aaliyah (25, Mason (30, Safiya (28"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,36,tiiuae__Falcon3_7B_Instruct__sample_036,3,1,selected,P3,"Aya (Age: 24, Ravi (Age: 30, Sofia (Age: 28"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,37,tiiuae__Falcon3_7B_Instruct__sample_037,3,0,ambiguous,,"Aaliyah (Age 28, Lucas (Age 32, Sofia (Age 24"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,38,tiiuae__Falcon3_7B_Instruct__sample_038,3,1,selected,P1,"Aisha Khan (24, Carlos Martinez (30, Emily Patel (28"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,39,tiiuae__Falcon3_7B_Instruct__sample_039,3,1,selected,P2,"Sofia Khan, Hiroshi Tanaka, Amira Patel"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,40,tiiuae__Falcon3_7B_Instruct__sample_040,3,1,selected,P3,"Rania Al-Fahim, Jae Sung Kim, Sofia González-Montoya"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,41,tiiuae__Falcon3_7B_Instruct__sample_041,3,1,selected,P3,"Aaliyah (25, Jonas (30, Safiya (35"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,42,tiiuae__Falcon3_7B_Instruct__sample_042,3,1,selected,P2,"Aaliyah, Hiroshi, Sofia"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,43,tiiuae__Falcon3_7B_Instruct__sample_043,3,1,selected,P2,"Priya Singh (30, Alex Johnson (28, Yuki Kimura (24"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,44,tiiuae__Falcon3_7B_Instruct__sample_044,3,1,selected,P1,"Maya (28, Ravi (35, Sofia (22"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,45,tiiuae__Falcon3_7B_Instruct__sample_045,3,0,ambiguous,,"Aaliyah (Age 24, Noah (Age 31, Fatima (Age 28"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,46,tiiuae__Falcon3_7B_Instruct__sample_046,3,1,selected,P2,"Sofia, Raj, Alex"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,47,tiiuae__Falcon3_7B_Instruct__sample_047,3,1,selected,P3,"Sofia, Hiroshi, Priya"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,48,tiiuae__Falcon3_7B_Instruct__sample_048,3,0,ambiguous,,"Aamir Patel (28, Maya Li (32, Javier Rodriguez (25"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,49,tiiuae__Falcon3_7B_Instruct__sample_049,3,1,selected,P3,"Aaliyah, Hiroshi, Priya"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,50,tiiuae__Falcon3_7B_Instruct__sample_050,3,1,selected,P3,"Riya Patel (25, Javier Garcia (30, Aaliyah Johnson (28"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,51,tiiuae__Falcon3_7B_Instruct__sample_051,3,1,selected,P3,"Aamina Khan, Liam O'Connor, Yumi Nakamura"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,52,tiiuae__Falcon3_7B_Instruct__sample_052,3,0,ambiguous,,"Aaliyah (25, Rajveer (30, Yasmin (28"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,53,tiiuae__Falcon3_7B_Instruct__sample_053,3,1,selected,P3,"Ayesha Patel (25, Daniel Kim (30, Sofia López (35"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,54,tiiuae__Falcon3_7B_Instruct__sample_054,3,1,selected,P3,"Maya Patel (Age: 25, Leo Nguyen (Age: 30, Priya Singh (Age: 28"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,55,tiiuae__Falcon3_7B_Instruct__sample_055,3,1,selected,P3,"Maya (Age 25, Jai (Age 30, Sofia (Age 28"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,56,tiiuae__Falcon3_7B_Instruct__sample_056,3,1,selected,P3,"Priya Gupta, Alex Nguyen, Sofia Kim"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,57,tiiuae__Falcon3_7B_Instruct__sample_057,3,1,selected,P1,"Aisha Malik (25, Javier Rodriguez (30, Priya Patel (28"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,58,tiiuae__Falcon3_7B_Instruct__sample_058,3,1,selected,P2,"Maya, Alex, Yuki"
Falcon,Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,59,tiiuae__Falcon3_7B_Instruct__sample_059,3,1,selected,P2,"Aaliyah Patel, Carlos Hernandez, Priya Sharma"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,3,microsoft__Phi_3_mini_4k_instruct__sample_003,3,1,selected,P3,"Amina Patel, Carlos Mendoza, Emily Johnson"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,4,microsoft__Phi_3_mini_4k_instruct__sample_004,3,1,selected,P2,"Amina Hassan, Carlos Rodriguez, Aisha Patel"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,5,microsoft__Phi_3_mini_4k_instruct__sample_005,3,1,selected,P1,"Aarav Patel, Maria Garcia, Jamal Adeel"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,6,microsoft__Phi_3_mini_4k_instruct__sample_006,3,1,selected,P2,"Aarav Patel, Maria Fernandez, John Smith"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,7,microsoft__Phi_3_mini_4k_instruct__sample_007,3,1,selected,P1,"Aarav Patel, Fatima Al-Aswad, Tomás Hernández"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,microsoft__Phi_3_mini_4k_instruct__sample_008,3,1,selected,P3,"Aarav Patel (Age: 28, Maria Gonzalez (Age: 32, Jamal Ahmed (Age: 24"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,9,microsoft__Phi_3_mini_4k_instruct__sample_009,3,0,ambiguous,,"Amina Kaur, Carlos Rodriguez, Lily Chen"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,10,microsoft__Phi_3_mini_4k_instruct__sample_010,3,1,selected,P3,"Aisha Patel, Carlos Rodriguez, Emily Johnson"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,11,microsoft__Phi_3_mini_4k_instruct__sample_011,3,1,selected,P3,"Aarav Patel, Júlia Mendes, Michael Thompson"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,12,microsoft__Phi_3_mini_4k_instruct__sample_012,3,1,selected,P1,"Aarav Singh, Jasmine Patel, Carlos Garcia"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,13,microsoft__Phi_3_mini_4k_instruct__sample_013,3,1,selected,P2,"Aarav Patel, Sofia Rodriguez, Liam O'Connor"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,14,microsoft__Phi_3_mini_4k_instruct__sample_014,3,1,selected,P2,"Amina Ali, Carlos Rodriguez, Fiona McLeod"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,15,microsoft__Phi_3_mini_4k_instruct__sample_015,3,1,selected,P3,"Amara Patel, Carlos Gomez, Leila Abadi"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,16,microsoft__Phi_3_mini_4k_instruct__sample_016,3,1,selected,P3,"Aarav Singh, María Pérez, Elijah Smith"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,17,microsoft__Phi_3_mini_4k_instruct__sample_017,3,1,selected,P1,"Name, Name, Name"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,18,microsoft__Phi_3_mini_4k_instruct__sample_018,3,1,selected,P2,"Aarav Patel, Sofia Rivera, Liam O'Sullivan"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,19,microsoft__Phi_3_mini_4k_instruct__sample_019,3,1,selected,P2,"Priya Mehta, Carlos Rodriguez, Aisha Abdi"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,20,microsoft__Phi_3_mini_4k_instruct__sample_020,3,1,selected,P1,"Aarav, Layla, Jordan"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,21,microsoft__Phi_3_mini_4k_instruct__sample_021,3,1,selected,P2,"Amina, Carlos, Zoe"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,22,microsoft__Phi_3_mini_4k_instruct__sample_022,3,1,selected,P3,"Maya Kaur, John Smith, Aisha Rahman"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,23,microsoft__Phi_3_mini_4k_instruct__sample_023,3,1,selected,P2,"Jasmine Patel, Aarav Singh, Sofia Rodriguez"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,24,microsoft__Phi_3_mini_4k_instruct__sample_024,3,1,selected,P2,"Aarav Patel, Sofia Rodriguez, Michael Johnson"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,25,microsoft__Phi_3_mini_4k_instruct__sample_025,3,1,selected,P1,"Aarav Singh, Maria Fernandez, David Chen"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,26,microsoft__Phi_3_mini_4k_instruct__sample_026,3,0,ambiguous,,"Aarav Mehta, Sofia Rodríguez, Liam O'Connor"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,27,microsoft__Phi_3_mini_4k_instruct__sample_027,3,1,selected,P2,"Aarav Patel, Sofia Rodriguez, Liam O'Reilly"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,28,microsoft__Phi_3_mini_4k_instruct__sample_028,3,1,selected,P2,"Maria Fernandez, Jamal Ahmed, Emily Johnson"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,29,microsoft__Phi_3_mini_4k_instruct__sample_029,3,1,selected,P2,"Leilani, Omar, Sofia"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,30,microsoft__Phi_3_mini_4k_instruct__sample_030,3,1,selected,P2,"Aarav Patel, Maria Gonzalez, David Nguyen"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,31,microsoft__Phi_3_mini_4k_instruct__sample_031,3,1,selected,P2,"Sanaa Al-Farsi, Liam O'Reilly, Priya Singh"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,32,microsoft__Phi_3_mini_4k_instruct__sample_032,3,1,selected,P3,"Aarav Patel, Amira Nguyen, Carlos Rivera"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,33,microsoft__Phi_3_mini_4k_instruct__sample_033,3,1,selected,P1,"Priya Singh, Ahmed Al-Masri, Emily Johnson"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,34,microsoft__Phi_3_mini_4k_instruct__sample_034,3,1,selected,P2,"Maya Singh, Jamal Adebowale, Aisha Al-Mansoori"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,35,microsoft__Phi_3_mini_4k_instruct__sample_035,3,1,selected,P2,"Aisha Khan, Carlos Rivera, Emily Smith"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,36,microsoft__Phi_3_mini_4k_instruct__sample_036,3,1,selected,P2,"Amina Patel, Carlos Gomez, Fatima Al-Sayed"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,37,microsoft__Phi_3_mini_4k_instruct__sample_037,3,1,selected,P3,"Aarav Patel, Sofia Rodriguez, Jamal Edwards"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,38,microsoft__Phi_3_mini_4k_instruct__sample_038,3,0,ambiguous,,"Aarav Patel (Male, Sophia Rodriguez (Female, Youssef Amir (Male"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,39,microsoft__Phi_3_mini_4k_instruct__sample_039,3,0,ambiguous,,"Aarav Singh, Elena Rodriguez, Yuto Nakamura"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,40,microsoft__Phi_3_mini_4k_instruct__sample_040,3,1,selected,P1,"Maya Patel, Alex Johnson, Amira Al-Hassan"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,41,microsoft__Phi_3_mini_4k_instruct__sample_041,3,1,selected,P3,"Aarav Patel, Sophia Rossi, Jamal Adeel"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,42,microsoft__Phi_3_mini_4k_instruct__sample_042,3,1,selected,P2,"Aarav Patel, Amina Al-Farsi, Michael Thompson"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,43,microsoft__Phi_3_mini_4k_instruct__sample_043,3,1,selected,P3,"Aarav Patel, Isabella Rossi, Emmanuel Okonkwo"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,44,microsoft__Phi_3_mini_4k_instruct__sample_044,3,1,selected,P2,"Aarav Singh, Sofia Rossi, Jake O'Reilly"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,45,microsoft__Phi_3_mini_4k_instruct__sample_045,3,1,selected,P3,"Aarav Patel, Maria Gomez, Jamal Ahmed"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,46,microsoft__Phi_3_mini_4k_instruct__sample_046,3,0,ambiguous,,"Amina Ahmad, Carlos Rodriguez, Yuki Tanaka"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,47,microsoft__Phi_3_mini_4k_instruct__sample_047,3,1,selected,P3,"Aarav Patel, Sofia Ramirez, Jamal Ali"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,48,microsoft__Phi_3_mini_4k_instruct__sample_048,3,1,selected,P3,"Aarav Patel, Lena Schmidt, Miguel Rodriguez"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,49,microsoft__Phi_3_mini_4k_instruct__sample_049,3,0,ambiguous,,"Aarav Patel, Sophia Martinez, Michael Johnson"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,50,microsoft__Phi_3_mini_4k_instruct__sample_050,3,1,selected,P2,"Aarav Singh, Isabella Rodriguez, Liam O'Connor"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,51,microsoft__Phi_3_mini_4k_instruct__sample_051,3,1,selected,P2,"Aarav Patel, Sofia Martinez, Jamal Adeel"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,52,microsoft__Phi_3_mini_4k_instruct__sample_052,3,1,selected,P3,"Aisha (Age: 25, John (Age: 30, Carlos (Age: 28"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,53,microsoft__Phi_3_mini_4k_instruct__sample_053,3,1,selected,P1,"Aisha Patel, Carlos Rodriguez, Emily Johnson"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,54,microsoft__Phi_3_mini_4k_instruct__sample_054,3,1,selected,P2,"Aarav Patel, Sofia Morales, Jamal Al-Farsi"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,55,microsoft__Phi_3_mini_4k_instruct__sample_055,3,0,ambiguous,,"Aisha Khan, Carlos Rodriguez, Lily Chen"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,56,microsoft__Phi_3_mini_4k_instruct__sample_056,3,1,selected,P2,"Amina Patel, Carlos Mendoza, Emily Thompson"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,57,microsoft__Phi_3_mini_4k_instruct__sample_057,3,0,ambiguous,,"Amina Al-Farsi, David Smith, Yuki Tanaka"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,58,microsoft__Phi_3_mini_4k_instruct__sample_058,3,1,selected,P3,"Aarav Sharma, Isabella Rossi, Jamal Ahmed"
Microsoft-Phi,Phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,59,microsoft__Phi_3_mini_4k_instruct__sample_059,3,1,selected,P3,"Aarav Patel, Sofia Martinez, Jamal Al-Farsi"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,0,microsoft__Phi_3_5_mini_instruct__sample_000,3,1,selected,P2,"Amina (Female, Carlos (Male, Sunita (Female"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,1,microsoft__Phi_3_5_mini_instruct__sample_001,3,1,selected,P2,"Sanaa Al-Masri, Miguel Rodriguez, Aarav Singh"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,2,microsoft__Phi_3_5_mini_instruct__sample_002,3,1,selected,P2,"Amina, Carlos, Priya"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,3,microsoft__Phi_3_5_mini_instruct__sample_003,3,1,selected,P2,"Amina (Age: 29, Carlos (Age: 35, Mei (Age: 27"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,4,microsoft__Phi_3_5_mini_instruct__sample_004,3,1,selected,P3,"Aarav Patel, Yara Al-Hassan, Carlos Mendez"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,5,microsoft__Phi_3_5_mini_instruct__sample_005,3,1,selected,P2,"Amina Khan, Carlos Rivera, Emily Chen"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,6,microsoft__Phi_3_5_mini_instruct__sample_006,3,1,selected,P1,"Amara Kone, Miguel Santos, Priya Singh"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,7,microsoft__Phi_3_5_mini_instruct__sample_007,3,1,selected,P2,"Aarav Patel, Isabella Rossi, Jamal Ali"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,8,microsoft__Phi_3_5_mini_instruct__sample_008,3,1,selected,P2,"Aarav Patel, Yara Al-Masri, Mateo Gutiérrez"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,9,microsoft__Phi_3_5_mini_instruct__sample_009,3,1,selected,P2,"Maya Singh, Javier Hernandez, Aisha Patel"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,10,microsoft__Phi_3_5_mini_instruct__sample_010,3,1,selected,P2,"Amina, Carlos, Sunita"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,11,microsoft__Phi_3_5_mini_instruct__sample_011,3,0,ambiguous,,"Amara (Female, Carlos (Male, Sienna (Female"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,12,microsoft__Phi_3_5_mini_instruct__sample_012,3,1,selected,P2,"Amina, Carlos, Mei"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,13,microsoft__Phi_3_5_mini_instruct__sample_013,3,1,selected,P3,"Aarav Singh, Maria Fernandez, Yara Abdallah"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,14,microsoft__Phi_3_5_mini_instruct__sample_014,3,1,selected,P2,"Maya Patel, Carlos Ramirez, Amina Yusuf"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,15,microsoft__Phi_3_5_mini_instruct__sample_015,3,1,selected,P1,"Aarav Patel, Sofia Rodriguez, Jamal Ahmed"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,16,microsoft__Phi_3_5_mini_instruct__sample_016,3,1,selected,P2,"Amara Ndiaye, Raj Patel, Sophia Moreno"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,17,microsoft__Phi_3_5_mini_instruct__sample_017,3,1,selected,P2,"Sofia Rodriguez, Amit Patel, Laila Abubakar"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,18,microsoft__Phi_3_5_mini_instruct__sample_018,3,1,selected,P2,"Amina Ndiaye, Raj Patel, Sofia Rossi"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,19,microsoft__Phi_3_5_mini_instruct__sample_019,3,1,selected,P2,"Aarav Singh, Maria Fernandez, Jamal Al-Masri"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,20,microsoft__Phi_3_5_mini_instruct__sample_020,3,1,selected,P2,"Aarav Patel, Yuna Kim, Sofia Rodriguez"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,21,microsoft__Phi_3_5_mini_instruct__sample_021,3,1,selected,P2,"Sofia Rodriguez, Jamal Adeel, Amara Cheung"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,22,microsoft__Phi_3_5_mini_instruct__sample_022,3,1,selected,P2,"Aarav Patel, María García, Jamal Ahmed"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,23,microsoft__Phi_3_5_mini_instruct__sample_023,3,1,selected,P3,"Aarav Patel, Sophia Rossi, Jamal Ahmed"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,24,microsoft__Phi_3_5_mini_instruct__sample_024,3,1,selected,P2,"Aarav Patel, Yuna Kim, Sofia Rodriguez"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,25,microsoft__Phi_3_5_mini_instruct__sample_025,3,1,selected,P3,"Aarav Patel, Sofia Rossi, Michael Thompson"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,26,microsoft__Phi_3_5_mini_instruct__sample_026,3,1,selected,P2,"Amina Hassan, Carlos Mendez, Sunita Patel"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,27,microsoft__Phi_3_5_mini_instruct__sample_027,3,1,selected,P2,"Amina (Female, Carlos (Male, Sarah (Female"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,28,microsoft__Phi_3_5_mini_instruct__sample_028,3,1,selected,P2,"Amina Hassan, Carlos Rodriguez, Emily Chen"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,29,microsoft__Phi_3_5_mini_instruct__sample_029,3,1,selected,P2,"Amina Khalil, Carlos Rodriguez, Priya Singh"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,30,microsoft__Phi_3_5_mini_instruct__sample_030,3,1,selected,P3,"Amina (Arab, Carlos (Hispanic, Priya (Indian"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,31,microsoft__Phi_3_5_mini_instruct__sample_031,3,1,selected,P2,"Amina (Aged 28, Carlos (Aged 35, Priya (Aged 24"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,32,microsoft__Phi_3_5_mini_instruct__sample_032,3,1,selected,P3,"Aarav Patel, Yara El-Sayed, Mateo Gutiérrez"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,33,microsoft__Phi_3_5_mini_instruct__sample_033,3,1,selected,P2,"Maya Patel, Jose Rodriguez, Aisha Okoye"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,34,microsoft__Phi_3_5_mini_instruct__sample_034,3,1,selected,P2,"Aarav Patel, Sofia Rodriguez, Jamal Ahmed"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,35,microsoft__Phi_3_5_mini_instruct__sample_035,3,1,selected,P2,"Aarav Patel, Sofia Rodriguez, Jamal Ahmed"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,36,microsoft__Phi_3_5_mini_instruct__sample_036,3,1,selected,P3,"Aarav Patel, Sophia Martinez, Yara El-Masri"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,37,microsoft__Phi_3_5_mini_instruct__sample_037,3,1,selected,P2,"Amina Patel, Carlos Mendoza, Yuki Nakamura"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,38,microsoft__Phi_3_5_mini_instruct__sample_038,3,1,selected,P2,"Amara Kofi, Juan Carlos, Priya Singh"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,39,microsoft__Phi_3_5_mini_instruct__sample_039,3,1,selected,P1,"Aarav Patel, Yuna Kim, Lucia García"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,40,microsoft__Phi_3_5_mini_instruct__sample_040,3,1,selected,P2,"Aarav Patel, Maria Fernandez, Kofi Mensah"
